source,casnumber_grouped,chemicalname_grouped,scientificname,medium,test_class,endpoint,conc_value,conc_unit,acr_eligible,source_id,source_dataset,majorgroup
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,0.7,ug/L,TRUE,9254,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,0.8,ug/L,TRUE,9255,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Oncorhynchus mykiss,Freshwater,acute,MORT,1.6,ug/L,TRUE,9256,2000,Osteichthyes
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,2.3,ug/L,TRUE,9257,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Bidyanus bidyanus,Freshwater,acute,MORT,2.3,ug/L,TRUE,9258,2000,NA
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Ceriodaphnia dubia,Freshwater,acute,IMM,481,ug/L,TRUE,9259,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Moinodaphnia macleayi,Freshwater,acute,IMM,215,ug/L,TRUE,9260,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Ceriodaphnia dubia,Freshwater,acute,IMM,161,ug/L,TRUE,9261,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Paratya australiensis,Freshwater,acute,IMM,13.1,ug/L,TRUE,9262,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Moinodaphnia macleayi,Freshwater,chronic,REP,20,ug/L,FALSE,9263,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Ceriodaphnia dubia,Freshwater,chronic,REP,10,ug/L,FALSE,9264,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,3.77,ug/L,TRUE,9265,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,3.1,ug/L,TRUE,9266,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Ceriodaphnia dubia,Freshwater,acute,IMM,491,ug/L,TRUE,9267,2000,Crustacea
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Paratya australiensis,Freshwater,acute,IMM,6.1,ug/L,TRUE,9268,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Paratya australiensis,Freshwater,acute,IMM,8.9,ug/L,TRUE,9269,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Paratya australiensis,Freshwater,acute,IMM,11.1,ug/L,TRUE,9270,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Paratya australiensis,Freshwater,acute,IMM,9.9,ug/L,TRUE,9271,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Paratya australiensis,Freshwater,acute,IMM,9.2,ug/L,TRUE,9272,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Caridinides sp,Freshwater,acute,IMM,2,ug/L,TRUE,9273,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Caridinides sp,Freshwater,acute,IMM,7.8,ug/L,TRUE,9274,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Caridinides sp,Freshwater,acute,IMM,4,ug/L,TRUE,9275,2000,CR
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Notonecta sp,Freshwater,acute,IMM,5.2,ug/L,TRUE,9276,2000,IN
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Notonecta sp,Freshwater,acute,IMM,0.1,ug/L,TRUE,9277,2000,IN
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,3.32,ug/L,TRUE,9278,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,2.6,ug/L,TRUE,9279,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,2.72,ug/L,TRUE,9280,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,2.79,ug/L,TRUE,9281,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,3.29,ug/L,TRUE,9282,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,2.46,ug/L,TRUE,9283,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Gambusia holbrooki,Freshwater,acute,MORT,2.41,ug/L,TRUE,9284,2000,OS
anztox,115297,"Endosulfan;6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",Hypseleotris galii,Freshwater,acute,MORT,2.2,ug/L,TRUE,9285,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Gammarus pulex,Freshwater,chronic,GRO,2.67,ug/L,FALSE,9286,2000,CR
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Gammarus pulex,Freshwater,chronic,MORT,4.3,ug/L,TRUE,9287,2000,CR
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Penaeus vannamei,Marine,acute,MORT,3.9,ug/L,TRUE,9288,2000,CR
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Chlamydomonas reinhardtii,Freshwater,acute,GRO,1600,ug/L,FALSE,9289,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Chlamydomonas reinhardtii,Freshwater,acute,GRO,4000,ug/L,FALSE,9290,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Scenedesmus subspicatus,Freshwater,acute,GRO,1400,ug/L,FALSE,9291,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Scenedesmus subspicatus,Freshwater,acute,GRO,3200,ug/L,FALSE,9292,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Tetrahymena pyriformis,Freshwater,acute,GRO,610,ug/L,FALSE,9293,2000,PR
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Tetrahymena pyriformis,Freshwater,acute,GRO,1850,ug/L,FALSE,9294,2000,PR
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Tetrahymena pyriformis,Freshwater,acute,GRO,660,ug/L,FALSE,9295,2000,PR
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Tetrahymena pyriformis,Freshwater,acute,GRO,1700,ug/L,FALSE,9296,2000,PR
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Saccobranchus fossilis,Freshwater,acute,MORT,603,ug/L,TRUE,9297,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Saccobranchus fossilis,Freshwater,acute,MORT,562,ug/L,TRUE,9298,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Saccobranchus fossilis,Freshwater,acute,MORT,537,ug/L,TRUE,9299,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Chlamydomonas reinhardtii,Freshwater,acute,GRO,1300,ug/L,FALSE,9300,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Chlamydomonas reinhardtii,Freshwater,acute,GRO,1620,ug/L,FALSE,9301,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Chlamydomonas reinhardtii,Freshwater,chronic,GRO,1260,ug/L,FALSE,9302,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Chlamydomonas reinhardtii,Freshwater,chronic,GRO,1270,ug/L,FALSE,9303,2000,AL
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Lepomis macrochirus,Freshwater,acute,MORT,57,ug/L,TRUE,9304,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Lepomis macrochirus,Freshwater,acute,MORT,138,ug/L,TRUE,9305,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Daphnia magna,Freshwater,acute,IMM,516,ug/L,TRUE,9306,2000,Crustacea
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Oncorhynchus mykiss,Freshwater,acute,MORT,32,ug/L,TRUE,9307,2000,Osteichthyes
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Brachydanio rerio,Freshwater,acute,MORT,110,ug/L,TRUE,9308,2000,Osteichthyes
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Brachydanio rerio,Freshwater,acute,MORT,100,ug/L,TRUE,9309,2000,Osteichthyes
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Brachydanio rerio,Freshwater,acute,MORT,140,ug/L,TRUE,9310,2000,Osteichthyes
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Brachydanio rerio,Freshwater,acute,MORT,110,ug/L,TRUE,9311,2000,Osteichthyes
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Leuciscus idus melanotus,Freshwater,acute,MORT,76,ug/L,TRUE,9312,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Leuciscus idus melanotus,Freshwater,acute,MORT,76,ug/L,TRUE,9313,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Leuciscus idus melanotus,Freshwater,acute,MORT,127,ug/L,TRUE,9314,2000,OS
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Sillago ciliata,Marine,acute,MORT,44,ug/L,TRUE,9315,2000,NA
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Sillago maculata,Marine,acute,MORT,29,ug/L,TRUE,9316,2000,NA
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Mugil goorgii,Marine,acute,MORT,29,ug/L,TRUE,9317,2000,NA
anztox,58899,"Lindane;(1R,2S,3r,4R,5S,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",Sphaeroides hamiltoni,Marine,acute,MORT,420,ug/L,TRUE,9318,2000,NA
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.62,ug/L,TRUE,9319,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,1.27,ug/L,TRUE,9320,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,1.09,ug/L,TRUE,9321,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.81,ug/L,TRUE,9322,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,1.33,ug/L,TRUE,9323,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.3,ug/L,TRUE,9324,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,1,ug/L,TRUE,9325,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.93,ug/L,TRUE,9326,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.71,ug/L,TRUE,9327,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.89,ug/L,TRUE,9328,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.58,ug/L,TRUE,9329,2000,OS
anztox,72208,Endrin,Hypseleotris galii,Freshwater,acute,MORT,0.55,ug/L,TRUE,9330,2000,OS
anztox,72208,Endrin,Sillago ciliata,Marine,acute,MORT,0.6,ug/L,TRUE,9331,2000,NA
anztox,72208,Endrin,Sillago maculata,Marine,acute,MORT,1.6,ug/L,TRUE,9332,2000,NA
anztox,72208,Endrin,Mugil goorgii,Marine,acute,MORT,0.12,ug/L,TRUE,9333,2000,NA
anztox,72208,Endrin,Sphaeroides hamiltoni,Marine,acute,MORT,10,ug/L,TRUE,9334,2000,NA
anztox,72208,Endrin,Asellus brevicaudus,Freshwater,acute,MORT,1.5,ug/L,TRUE,9335,2000,CR
anztox,72208,Endrin,Daphnia magna,Freshwater,acute,IMM,230,ug/L,TRUE,9336,2000,Crustacea
anztox,72208,Endrin,Daphnia magna,Freshwater,acute,IMM,4.2,ug/L,TRUE,9337,2000,Crustacea
anztox,72208,Endrin,Daphnia magna,Freshwater,acute,IMM,74,ug/L,TRUE,9338,2000,Crustacea
anztox,72208,Endrin,Daphnia magna,Freshwater,acute,IMM,41,ug/L,TRUE,9339,2000,Crustacea
anztox,72208,Endrin,Daphnia pulex,Freshwater,acute,IMM,20,ug/L,TRUE,9340,2000,CR
anztox,72208,Endrin,Cypridopsis vidua,Freshwater,acute,IMM,1.8,ug/L,TRUE,9341,2000,CR
anztox,72208,Endrin,Gammarus fasciatus,Freshwater,acute,MORT,1.3,ug/L,TRUE,9342,2000,CR
anztox,72208,Endrin,Gammarus fasciatus,Freshwater,acute,MORT,4.3,ug/L,TRUE,9343,2000,CR
anztox,72208,Endrin,Gammarus fasciatus,Freshwater,acute,MORT,5.5,ug/L,TRUE,9344,2000,CR
anztox,72208,Endrin,Gammarus fasciatus,Freshwater,acute,MORT,3,ug/L,TRUE,9345,2000,CR
anztox,72208,Endrin,Orconectes nais,Freshwater,acute,MORT,3.2,ug/L,TRUE,9346,2000,CR
anztox,72208,Endrin,Orconectes nais,Freshwater,acute,MORT,320,ug/L,TRUE,9347,2000,CR
anztox,72208,Endrin,Simocephalus serrulatus,Freshwater,acute,IMM,20,ug/L,TRUE,9348,2000,CR
anztox,72208,Endrin,Acroneuria pacifica,Freshwater,acute,MORT,0.32,ug/L,TRUE,9349,2000,IN
anztox,72208,Endrin,Acroneuria pacifica,Freshwater,acute,MORT,0.39,ug/L,TRUE,9350,2000,IN
anztox,72208,Endrin,Baetis sp,Freshwater,acute,MORT,0.9,ug/L,TRUE,9351,2000,IN
anztox,72208,Endrin,Claassenia sabulosa,Freshwater,acute,MORT,0.76,ug/L,TRUE,9352,2000,IN
anztox,72208,Endrin,Hexagenia bilineata,Freshwater,acute,MORT,62,ug/L,TRUE,9353,2000,IN
anztox,72208,Endrin,Ischnura verticalis,Freshwater,acute,MORT,2.4,ug/L,TRUE,9354,2000,IN
anztox,72208,Endrin,Ischnura verticalis,Freshwater,acute,MORT,2.1,ug/L,TRUE,9355,2000,IN
anztox,72208,Endrin,Pteronarcella badia,Freshwater,acute,MORT,0.54,ug/L,TRUE,9356,2000,IN
anztox,72208,Endrin,Pteronarcys californica,Freshwater,acute,MORT,0.25,ug/L,TRUE,9357,2000,IN
anztox,72208,Endrin,Pteronarcys californica,Freshwater,acute,MORT,2.4,ug/L,TRUE,9358,2000,IN
anztox,72208,Endrin,Tanytarsus dissimilis,Freshwater,acute,IMM,0.83,ug/L,TRUE,9359,2000,IN
anztox,72208,Endrin,Carassius auratus,Freshwater,acute,MORT,0.44,ug/L,TRUE,9360,2000,OS
anztox,72208,Endrin,Carassius auratus,Freshwater,acute,MORT,0.95,ug/L,TRUE,9361,2000,OS
anztox,72208,Endrin,Cyprinus carpio,Freshwater,acute,MORT,0.32,ug/L,TRUE,9362,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,1.1,ug/L,TRUE,9363,2000,OS
anztox,72208,Endrin,Gambusia holbrooki,Freshwater,acute,MORT,0.69,ug/L,TRUE,9364,2000,OS
anztox,72208,Endrin,Ictalurus punctatus,Freshwater,acute,MORT,0.42,ug/L,TRUE,9365,2000,OS
anztox,72208,Endrin,Ictalurus punctatus,Freshwater,acute,MORT,1.9,ug/L,TRUE,9366,2000,OS
anztox,72208,Endrin,Jordanella floridae,Freshwater,acute,MORT,0.85,ug/L,TRUE,9367,2000,OS
anztox,72208,Endrin,Lepomis macrochirus,Freshwater,acute,MORT,0.21,ug/L,TRUE,9368,2000,OS
anztox,72208,Endrin,Lepomis macrochirus,Freshwater,acute,MORT,0.37,ug/L,TRUE,9369,2000,OS
anztox,72208,Endrin,Lepomis macrochirus,Freshwater,acute,MORT,0.6,ug/L,TRUE,9370,2000,OS
anztox,72208,Endrin,Lepomis macrochirus,Freshwater,acute,MORT,0.37,ug/L,TRUE,9371,2000,OS
anztox,72208,Endrin,Lepomis macrochirus,Freshwater,acute,MORT,6,ug/L,TRUE,9372,2000,OS
anztox,72208,Endrin,Micropterus salmoides,Freshwater,acute,MORT,0.31,ug/L,TRUE,9373,2000,OS
anztox,72208,Endrin,Oncorhynchus kisutch,Freshwater,acute,MORT,0.76,ug/L,TRUE,9374,2000,OS
anztox,72208,Endrin,Oncorhynchus mykiss,Freshwater,acute,MORT,0.33,ug/L,TRUE,9375,2000,Osteichthyes
anztox,72208,Endrin,Oncorhynchus mykiss,Freshwater,acute,MORT,0.41,ug/L,TRUE,9376,2000,Osteichthyes
anztox,72208,Endrin,Oncorhynchus mykiss,Freshwater,acute,MORT,1.1,ug/L,TRUE,9377,2000,Osteichthyes
anztox,72208,Endrin,Oncorhynchus mykiss,Freshwater,acute,MORT,0.75,ug/L,TRUE,9378,2000,Osteichthyes
anztox,72208,Endrin,Oncorhynchus mykiss,Freshwater,acute,MORT,0.74,ug/L,TRUE,9379,2000,Osteichthyes
anztox,72208,Endrin,Oncorhynchus mykiss,Freshwater,acute,MORT,0.6,ug/L,TRUE,9380,2000,Osteichthyes
anztox,72208,Endrin,Oncorhynchus mykiss,Freshwater,acute,MORT,7,ug/L,TRUE,9381,2000,Osteichthyes
anztox,72208,Endrin,Perca flavescens,Freshwater,acute,MORT,0.15,ug/L,TRUE,9382,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,acute,MORT,0.64,ug/L,TRUE,9383,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,acute,MORT,1.8,ug/L,TRUE,9384,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,acute,MORT,0.24,ug/L,TRUE,9385,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,acute,MORT,1,ug/L,TRUE,9386,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,acute,MORT,0.7,ug/L,TRUE,9387,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,acute,MORT,0.39,ug/L,TRUE,9388,2000,OS
anztox,72208,Endrin,Oncorhynchus clarki,Freshwater,acute,MORT,0.11,ug/L,TRUE,9389,2000,OS
anztox,72208,Endrin,Oncorhynchus clarki,Freshwater,acute,MORT,0.19,ug/L,TRUE,9390,2000,OS
anztox,72208,Endrin,Oncorhynchus kisutch,Freshwater,acute,MORT,0.089,ug/L,TRUE,9391,2000,OS
anztox,72208,Endrin,Oncorhynchus kisutch,Freshwater,acute,MORT,0.5,ug/L,TRUE,9392,2000,OS
anztox,72208,Endrin,Oncorhynchus tshawytscha,Freshwater,acute,MORT,1.2,ug/L,TRUE,9393,2000,OS
anztox,72208,Endrin,Salvelinus fontinalis,Freshwater,acute,MORT,0.36,ug/L,TRUE,9394,2000,OS
anztox,72208,Endrin,Salvelinus fontinalis,Freshwater,acute,MORT,0.59,ug/L,TRUE,9395,2000,OS
anztox,72208,Endrin,Salmoides micropterus,Freshwater,acute,MORT,0.27,ug/L,TRUE,9396,2000,NA
anztox,72208,Endrin,Bufo woodhousei fowleri,Freshwater,acute,MORT,120,ug/L,TRUE,9397,2000,AM
anztox,72208,Endrin,Pseudacris triseriata,Freshwater,acute,MORT,180,ug/L,TRUE,9398,2000,AM
anztox,72208,Endrin,Rana catesbeiana,Freshwater,acute,MORT,2.5,ug/L,TRUE,9399,2000,AM
anztox,72208,Endrin,Jordanella floridae,Freshwater,chronic,REP,0.22,ug/L,FALSE,9400,2000,OS
anztox,72208,Endrin,Jordanella floridae,Freshwater,chronic,REP,0.21,ug/L,FALSE,9401,2000,OS
anztox,72208,Endrin,Jordanella floridae,Freshwater,chronic,MORT,0.29,ug/L,TRUE,9402,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,chronic,MORT,0.14,ug/L,TRUE,9403,2000,OS
anztox,72208,Endrin,Pimephales promelas,Freshwater,chronic,GRO,0.2,ug/L,FALSE,9404,2000,OS
anztox,72208,Endrin,Callinectes sapidus,Marine,acute,MORT,25,ug/L,TRUE,9405,2000,CR
anztox,72208,Endrin,Callinectes sapidus,Marine,acute,IMM,15,ug/L,TRUE,9406,2000,CR
anztox,72208,Endrin,Cancer magister,Marine,acute,MORT,2,ug/L,TRUE,9407,2000,CR
anztox,72208,Endrin,Crangon septemspinosa,Marine,acute,MORT,1.7,ug/L,TRUE,9408,2000,CR
anztox,72208,Endrin,Crangon septemspinosa,Marine,acute,MORT,0.6,ug/L,TRUE,9409,2000,CR
anztox,72208,Endrin,Crangon sp,Marine,acute,MORT,0.4,ug/L,TRUE,9410,2000,CR
anztox,72208,Endrin,Pagurus longicarpus,Marine,acute,MORT,1.2,ug/L,TRUE,9411,2000,CR
anztox,72208,Endrin,Palaemonetes pugio,Marine,acute,MORT,0.69,ug/L,TRUE,9412,2000,CR
anztox,72208,Endrin,Palaemonetes pugio,Marine,acute,MORT,0.63,ug/L,TRUE,9413,2000,CR
anztox,72208,Endrin,Palaemonetes pugio,Marine,acute,MORT,0.35,ug/L,TRUE,9414,2000,CR
anztox,72208,Endrin,Palaemonetes pugio,Marine,acute,IMM,0.8,ug/L,TRUE,9415,2000,CR
anztox,72208,Endrin,Palaemonetes pugio,Marine,acute,MORT,1.2,ug/L,TRUE,9416,2000,CR
anztox,72208,Endrin,Penaeus aztecus,Marine,acute,MORT,0.3,ug/L,TRUE,9417,2000,CR
