casnumber_grouped,accepted_name,medium,min_tier_rank,max_tier_rank,n_distinct_tiers
96182535,Americamysis bahia,Unknown,1,3,3
96489713,Daphnia magna,Freshwater,1,3,3
97886458,Oreochromis niloticus,Freshwater,1,3,3
98967409,Dolichospermum flos-aquae,Unknown,1,3,2
100000002,Daphnia magna,Freshwater,1,3,2
100000003,Daphnia magna,Freshwater,1,3,2
100646513,Chlorella vulgaris,Freshwater,2,3,2
100646513,Scenedesmus acutus acutus,Freshwater,2,3,2
101043372,Danio rerio,Unknown,2,3,2
101043372,Daphnia (Daphnia) lumholtzi,Freshwater,2,3,2
101043372,Daphnia magna,Freshwater,1,3,3
103055078,Aedes aegypti,Freshwater,2,3,2
103055078,Biomphalaria alexandrina,Freshwater,1,3,3
103055078,Colossoma macropomum,Freshwater,1,3,3
103055078,Cyprinus carpio,Freshwater,1,3,3
107534963,Cyprinodon variegatus,Marine,1,3,3
107534963,Cyprinus carpio,Freshwater,1,3,3
107534963,Daphnia magna,Unknown,1,3,2
107534963,Labeo rohita,Freshwater,1,3,3
107534963,Physalaemus cuvieri,Freshwater,1,3,2
111988499,Daphnia magna,Freshwater,1,3,3
112226616,Culex pipiens,Freshwater,1,3,3
112281773,Daphnia magna,Freshwater,1,3,3
112410238,Cyprinodon variegatus,Unknown,1,3,3
114369436,Raphidocelis subcapitata,Unknown,1,3,2
116714466,Aedes aegypti,Freshwater,2,3,2
119446683,Americamysis bahia,Unknown,1,3,3
119446683,Daphnia magna,Freshwater,1,3,3
119446683,Pimephales promelas,Freshwater,1,3,3
120068373,Aedes albopictus,Freshwater,2,3,2
120068373,Daphnia pulex,Freshwater,1,3,3
120068373,Daphnia pulex,Unknown,1,3,2
122738696,Dunaliella tertiolecta,Marine,2,3,2
122738696,Isochrysis galbana,Marine,2,3,2
122738696,Phaeodactylum tricornutum,Marine,2,3,2
122836355,Dolichospermum flos-aquae,Unknown,1,3,2
126833178,Daphnia magna,Freshwater,1,3,3
128639021,Raphidocelis subcapitata,Unknown,1,3,2
135158542,Oncorhynchus mykiss,Unknown,1,3,3
135285904,Pimephales promelas,Unknown,1,3,2
135410207,Americamysis bahia,Marine,2,3,2
135410207,Labeo rohita,Freshwater,1,3,3
135410207,Oreochromis niloticus,Freshwater,1,3,3
135410207,Penaeus (Penaeus) monodon,Marine,1,3,3
138261413,Brachionus calyciflorus,Unknown,1,3,3
138261413,Carassius auratus,Freshwater,1,3,3
138261413,Ceriodaphnia dubia,Freshwater,1,3,3
138261413,Chironomus dilutus,Freshwater,1,3,3
138261413,Clarias gariepinus,Freshwater,1,3,3
138261413,Culex pipiens,Freshwater,1,3,3
138261413,Danio rerio,Freshwater,1,3,3
138261413,Daphnia magna,Freshwater,1,3,3
138261413,Eriocheir sinensis,Freshwater,1,3,3
138261413,Gammarus fossarum,Freshwater,1,3,3
138261413,Gammarus pulex,Freshwater,1,3,3
138261413,Gammarus roeselii,Freshwater,1,3,2
138261413,Labeo rohita,Freshwater,1,3,3
138261413,Lumbriculus variegatus,Freshwater,1,3,2
138261413,Pelophylax nigromaculatus,Freshwater,1,3,3
138261413,Penaeus (Penaeus) monodon,Marine,1,3,3
141517217,Daphnia magna,Freshwater,1,3,3
144171619,Danio rerio,Freshwater,1,3,3
153719234,Chironomus riparius,Freshwater,1,3,3
153719234,Chironomus xanthus,Freshwater,1,3,3
153719234,Clarias gariepinus,Freshwater,1,3,3
153719234,Gobiocyproides rarus,Freshwater,1,3,3
153719234,Oreochromis niloticus,Freshwater,1,3,3
153719234,Penaeus (Penaeus) monodon,Marine,1,3,3
155569918,Lepeophtheirus salmonis salmonis,Marine,2,3,2
158062670,Cyprinus carpio,Freshwater,1,3,3
158129294,Daphnia magna,Freshwater,2,3,2
161050584,Americamysis bahia,Marine,2,3,2
165252700,Danio rerio,Freshwater,1,3,3
173584446,Danio rerio,Freshwater,1,3,3
174501645,Daphnia magna,Freshwater,1,3,2
174501645,Daphnia magna,Unknown,1,3,2
174501656,Daphnia magna,Freshwater,2,3,2
175013180,Daphnia magna,Freshwater,1,3,3
189084648,Daphnia magna,Freshwater,1,3,2
203313251,Bufo bufo gargarizans,Freshwater,1,3,3
210880925,Penaeus (Penaeus) monodon,Marine,1,3,3
219714962,Americamysis bahia,Marine,1,3,3
272451657,Danio rerio,Freshwater,1,3,3
272451657,Daphnia magna,Freshwater,1,3,3
283594901,Pimephales promelas,Freshwater,2,3,2
308068566,Daphnia magna,Freshwater,1,3,3
361377299,Danio rerio,Freshwater,1,3,3
500008457,Daphnia magna,Freshwater,1,3,3
736994631,Daphnia magna,Freshwater,1,3,3
736994631,Oreochromis mossambicus,Freshwater,1,3,3
1158978654,Labeo rohita,Freshwater,1,3,3
1207727045,Danio rerio,Freshwater,1,3,3
